species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-01737	Gardnerella vaginalis	550764	300	98.6666666667	5012	1.34266037722	0.0547302590797
OTU-16782	RF32 sp.	249285	261	83.5249042146	2110	1.24656116493	0.050813010254
OTU-12037	Blautia sp.	58497	47	87.2340425532	495	1.24093543259	0.050583691065
OTU-04065	Atopobiaceae HGM04065	60114	56	75.0	487	1.19988688159	0.048910447504
OTU-13072	Oscillospiraceae HGM13072	116748	111	81.0810810811	914	1.15973721177	0.0472738446307
OTU-12270	Dorea longicatena	38346	52	82.6923076923	302	1.15104574141	0.0469195581463
OTU-13169	Oscillibacter sp.	5862	7	71.4285714286	45	1.14790174002	0.0467914006365
OTU-13313	Faecalibacterium sp.	4530	9	77.7777777778	30	0.989183222958	0.0403216293474
OTU-00344	Methanobrevibacter smithii	5529	14	57.1428571429	33	0.867245433171	0.0353511342468
OTU-05292	UBA7173 HGM05292	251682	214	80.3738317757	1479	0.865616134646	0.0352847198863
OTU-16785	RF32 HGM16785	508860	293	96.5870307167	2966	0.856243367527	0.0349026620097
OTU-11593	Christensenellales HGM11593	76590	84	77.380952381	441	0.851325238282	0.0347021865266
OTU-11449	Clostridia sp.	318351	298	77.8523489933	1833	0.847938281959	0.0345641255544
OTU-12731	DTU089 HGM12731	148416	159	76.1006289308	831	0.827336675291	0.0337243515583
OTU-05704	Parabacteroides distasonis	353586	283	79.8586572438	1944	0.810493062508	0.0330377629711
OTU-04255	Collinsella HGM04255	18132	22	40.9090909091	98	0.797981469226	0.03252775854
OTU-05233	Homeothermaceae sp.	305580	279	79.9283154122	1627	0.784992473329	0.0319982939616
OTU-13309	Faecalibacterium sp.	52164	54	94.4444444444	275	0.780519131968	0.0318159491663
OTU-12876	DTU089 sp.	132603	155	70.3225806452	692	0.76546533638	0.0312023180898
OTU-12850	DTU089 sp.	174831	180	72.7777777778	893	0.755998650125	0.0308164318298
OTU-12282	Eubacterium sp.	40116	45	80.0	203	0.748678831389	0.0305180573617
OTU-05026	Prevotella copri	402	2	50.0	2	0.746268656716	0.0304198124992
OTU-19512	Sutterella sp.	290154	274	77.3722627737	1407	0.716591878795	0.0292101113924
OTU-13061	Oscillospiraceae HGM13061	16224	18	77.7777777778	77	0.705806213018	0.0287704601654
OTU-23550	Opitutales HGM23550	34215	34	67.6470588235	159	0.675376296946	0.0275300592281
OTU-12034	Blautia sp.	6411	6	66.6666666667	28	0.647480892217	0.0263929714329
